begin;open;close;high;low;value;volume;name
2008-12-29 00:00:00;167.5;168.99999999999997;168.99999999999997;165.5;342807170.2;10190494000;VTBR
2008-12-30 00:00:00;168.99999999999997;168.99999999999997;170.0;166.0;227269681.1;6764605000;VTBR
2008-12-31 00:00:00;170.0;167.0;170.0;166.0;96469546.5;2877695000;VTBR
2009-01-11 00:00:00;168.0;170.0;178.5;166.0;377965627.4;10945229000;VTBR
2009-01-12 00:00:00;170.5;169.5;174.0;168.5;183239484.0;5343296000;VTBR
2009-01-13 00:00:00;168.5;165.5;168.5;162.99999999999997;263781364.5;8008291000;VTBR
2009-01-14 00:00:00;166.50000000000003;154.0;168.0;152.0;583845427.4;18465238000;VTBR
2009-01-15 00:00:00;152.5;153.5;158.5;150.5;543733014.4;17559997000;VTBR
2009-01-16 00:00:00;156.5;152.5;158.5;150.5;332080948.3;10727859000;VTBR
2009-01-19 00:00:00;154.0;142.5;154.5;139.99999999999997;555649651.6;18985202000;VTBR
2009-01-20 00:00:00;142.00000000000003;132.5;143.0;131.50000000000003;534895423.3;19617756000;VTBR
2009-01-21 00:00:00;129.49999999999997;133.0;136.0;125.0;651705056.0;25233837000;VTBR
2009-01-22 00:00:00;136.5;116.5;138.5;115.0;803826579.1;31845067000;VTBR
2009-01-23 00:00:00;115.0;110.50000000000001;119.00000000000001;101.99999999999999;734196141.9;33566614000;VTBR
2009-01-26 00:00:00;112.00000000000001;118.5;119.00000000000001;105.5;702308972.5;30587836000;VTBR
2009-01-27 00:00:00;118.5;114.5;121.00000000000001;110.50000000000001;510186574.5;22034115000;VTBR
2009-01-28 00:00:00;116.5;117.5;119.00000000000001;112.5;514327513.2;22102620000;VTBR
2009-01-29 00:00:00;119.00000000000001;112.99999999999999;119.5;110.99999999999999;403817703.9;17556073000;VTBR
2009-01-30 00:00:00;112.00000000000001;109.99999999999997;115.99999999999999;109.99999999999997;479576386.0;21223983000;VTBR
2009-02-02 00:00:00;108.5;110.99999999999999;110.99999999999999;106.0;266785165.9;12329835000;VTBR
2009-02-03 00:00:00;110.99999999999999;109.99999999999997;113.50000000000001;109.0;210642479.4;9524209000;VTBR
2009-02-04 00:00:00;111.50000000000001;115.5;119.00000000000001;109.99999999999997;618598462.4;27066180000;VTBR
2009-02-05 00:00:00;114.0;111.50000000000001;115.99999999999999;109.99999999999997;542693375.4;24109561000;VTBR
2009-02-06 00:00:00;113.50000000000001;116.5;118.0;110.50000000000001;451974396.0;19794896000;VTBR
2009-02-09 00:00:00;117.5;124.0;127.0;115.99999999999999;807652643.0;32849228000;VTBR
2009-02-10 00:00:00;124.0;128.0;130.5;123.0;1254641645.4;49213987000;VTBR
2009-02-11 00:00:00;122.5;126.5;132.5;119.5;1745374636.1;68813270000;VTBR
2009-02-12 00:00:00;128.0;124.0;135.0;124.0;1135755877.2;44035490000;VTBR
2009-02-13 00:00:00;127.0;127.0;129.49999999999997;124.0;607166756.5;23957241000;VTBR
2009-02-16 00:00:00;126.5;119.00000000000001;129.0;117.5;609172446.4;24789771000;VTBR
2009-02-17 00:00:00;116.5;105.0;117.0;103.0;658934438.3;29726426000;VTBR
2009-02-18 00:00:00;105.0;101.99999999999999;108.5;96.5;1155764077.2;56740915000;VTBR
2009-02-19 00:00:00;102.50000000000003;103.0;107.0;101.50000000000001;516107883.8;24736654000;VTBR
2009-02-20 00:00:00;101.50000000000001;99.5;103.0;97.0;666951904.7;33547219000;VTBR
2009-02-24 00:00:00;98.5;99.00000000000001;100.0;95.5;436221682.7;22276400000;VTBR
2009-02-25 00:00:00;101.50000000000001;98.0;102.50000000000003;97.5;384939782.2;19188713000;VTBR
2009-02-26 00:00:00;100.0;100.5;101.50000000000001;98.0;493648204.1;24736222000;VTBR
2009-02-27 00:00:00;100.0;98.0;100.5;97.5;231163699.9;11759698000;VTBR
2009-03-02 00:00:00;95.99999999999999;97.5;98.5;95.0;306962750.3;15882981000;VTBR
2009-03-03 00:00:00;95.99999999999999;100.0;100.99999999999997;95.99999999999999;489039117.0;24836431000;VTBR
2009-03-04 00:00:00;100.99999999999997;107.0;109.0;100.5;1256345162.9;59554458000;VTBR
2009-03-05 00:00:00;107.49999999999999;107.0;112.99999999999999;103.5;1259581544.4;58350892000;VTBR
2009-03-06 00:00:00;105.0;110.50000000000001;114.0;105.0;1178943433.7;53199503000;VTBR
2009-03-10 00:00:00;112.99999999999999;128.5;132.0;112.99999999999999;2413598083.6;96576660000;VTBR
2009-03-11 00:00:00;132.5;131.0;134.5;127.49999999999999;1840967018.0;70027944000;VTBR
2009-03-12 00:00:00;129.0;128.5;131.0;123.0;1195120030.3;47053579000;VTBR
2009-03-13 00:00:00;132.0;128.5;138.5;127.49999999999999;1402281018.4;52709998000;VTBR
2009-03-16 00:00:00;129.0;135.5;136.5;128.0;1458518367.6;55119082000;VTBR
2009-03-17 00:00:00;137.5;137.0;141.5;134.5;2625323546.1;95403148000;VTBR
2009-03-18 00:00:00;139.99999999999997;128.5;142.00000000000003;127.49999999999999;2099931108.9;76955419000;VTBR
2009-03-19 00:00:00;133.0;137.0;139.99999999999997;132.5;2721241068.7;99220098000;VTBR
2009-03-20 00:00:00;137.0;147.5;152.0;133.5;2198840460.2;78216351000;VTBR
2009-03-23 00:00:00;153.0;162.5;163.5;152.5;2823956196.7;88761830000;VTBR
2009-03-24 00:00:00;168.5;152.0;170.0;151.00000000000003;2333246924.1;73845409000;VTBR
2009-03-25 00:00:00;153.0;166.50000000000003;168.0;147.5;3114483307.2;97871542000;VTBR
2009-03-26 00:00:00;170.0;160.49999999999997;171.0;158.5;1919212823.3;58412183000;VTBR
2009-03-27 00:00:00;161.0;151.5;162.5;151.00000000000003;1229656501.1;39376715000;VTBR
2009-03-30 00:00:00;148.0;136.5;148.5;135.5;1017375894.0;36290398000;VTBR
2009-03-31 00:00:00;137.0;139.99999999999997;145.5;136.0;1259458991.6;44452389000;VTBR
2009-04-01 00:00:00;139.99999999999997;144.0;144.0;136.5;902653648.1;32238798000;VTBR
2009-04-02 00:00:00;148.5;153.5;154.5;147.0;1520437042.3;50307480000;VTBR
2009-04-03 00:00:00;155.0;149.49999999999997;155.0;149.0;1206185736.8;39694779000;VTBR
2009-04-06 00:00:00;153.0;148.0;158.5;147.0;1515328994.8;49205914000;VTBR
2009-04-07 00:00:00;148.5;150.5;152.0;142.5;1104283618.8;37612893000;VTBR
2009-04-08 00:00:00;146.0;153.5;154.0;145.5;1166352475.7;38687713000;VTBR
2009-04-09 00:00:00;156.0;161.0;167.0;154.5;1959320280.9;61144384000;VTBR
2009-04-10 00:00:00;162.99999999999997;159.5;164.5;156.5;1022946244.1;32045449000;VTBR
2009-04-13 00:00:00;157.5;158.00000000000003;161.0;156.0;832107555.1;26266388000;VTBR
2009-04-14 00:00:00;159.5;167.0;173.5;158.00000000000003;4286916113.7;129050241000;VTBR
2009-04-15 00:00:00;162.5;162.5;166.50000000000003;160.0;1272445259.1;39084497000;VTBR
2009-04-16 00:00:00;165.0;168.99999999999997;171.5;165.0;2311747025.7;68707199000;VTBR
2009-04-17 00:00:00;172.50000000000003;174.0;179.0;168.5;2502820698.6;71965323000;VTBR
2009-04-20 00:00:00;174.0;161.0;176.5;159.5;1538863742.6;45950657000;VTBR
2009-04-21 00:00:00;158.5;156.0;162.5;153.0;1723753046.3;54625451000;VTBR
2009-04-22 00:00:00;158.5;160.49999999999997;161.5;153.5;1712271089.9;54202608000;VTBR
2009-04-23 00:00:00;165.0;164.0;168.5;161.5;1981002644.4;60089453000;VTBR
2009-04-24 00:00:00;164.0;161.0;165.0;160.0;1025116550.2;31596550000;VTBR
2009-04-27 00:00:00;159.5;159.0;160.0;155.0;666852304.8;21283527000;VTBR
2009-04-28 00:00:00;157.0;153.5;157.0;151.5;662528386.9;21505405000;VTBR
2009-04-29 00:00:00;155.0;158.5;160.0;153.5;915246267.7;29352208000;VTBR
2009-04-30 00:00:00;161.0;157.5;163.5;156.5;966699329.7;30157381000;VTBR
2009-05-04 00:00:00;160.49999999999997;165.0;165.0;159.5;929408186.8;28677001000;VTBR
2009-05-05 00:00:00;171.0;166.0;176.0;166.0;2714365709.3;79404996000;VTBR
2009-05-06 00:00:00;166.50000000000003;169.5;173.5;162.5;1633766714.2;48371364000;VTBR
2009-05-07 00:00:00;173.5;180.5;184.5;172.50000000000003;3514440035.4;98278920000;VTBR
2009-05-08 00:00:00;181.5;208.99999999999997;211.49999999999994;181.5;6292186372.3;158809617000;VTBR
2009-05-12 00:00:00;203.5;230.0;236.5;203.5;9397913609.0;207105091000;VTBR
2009-05-13 00:00:00;237.0;212.0;251.0;205.00000000000006;9123375200.6;199864841000;VTBR
2009-05-14 00:00:00;201.99999999999994;198.00000000000003;206.0;189.50000000000003;4960585193.3;125546759000;VTBR
2009-05-15 00:00:00;205.00000000000006;205.00000000000006;207.5;194.0;3719151251.8;92767232000;VTBR
2009-05-18 00:00:00;198.5;218.5;218.5;195.50000000000006;4118125363.1;99197391000;VTBR
2009-05-19 00:00:00;226.5;221.99999999999997;231.49999999999997;216.5;5496493271.4;122475359000;VTBR
2009-05-20 00:00:00;221.99999999999997;233.5;237.0;216.5;6514676912.8;142422535000;VTBR
2009-05-21 00:00:00;228.0;214.50000000000003;230.0;213.49999999999997;3562831074.7;80487973000;VTBR
2009-05-22 00:00:00;217.0;221.00000000000003;225.99999999999997;216.5;2376654098.6;53636462000;VTBR
2009-05-25 00:00:00;221.5;221.5;225.0;216.0;1660720782.9;37673855000;VTBR
2009-05-26 00:00:00;219.99999999999994;214.0;220.5;207.0;2716834646.2;63922296000;VTBR
2009-05-27 00:00:00;219.5;215.5;221.5;214.0;2623715000.9;60236785000;VTBR
2009-05-28 00:00:00;213.0;218.5;221.99999999999997;210.49999999999997;2274597003.7;52576029000;VTBR
2009-05-29 00:00:00;224.00000000000003;223.00000000000003;227.00000000000003;221.5;2855848018.5;63765006000;VTBR
2009-06-01 00:00:00;229.0;243.0;246.0;228.5;6204745205.1;129694350000;VTBR
2009-06-02 00:00:00;244.5;242.5;263.5;231.0;10044073414.4;204761693000;VTBR
2009-06-03 00:00:00;244.5;218.5;250.0;216.0;5836182537.2;125885454000;VTBR
2009-06-04 00:00:00;216.0;213.0;228.0;205.5;5481484771.8;127032358000;VTBR
2009-06-05 00:00:00;219.99999999999994;214.99999999999997;223.00000000000003;210.0;3094775380.9;71172507000;VTBR
2009-06-08 00:00:00;211.0;213.49999999999997;214.0;206.0;1538000276.4;36634243000;VTBR
2009-06-09 00:00:00;214.99999999999997;212.50000000000003;217.49999999999997;209.5;1590214097.7;37245944000;VTBR
2009-06-10 00:00:00;217.49999999999997;211.49999999999994;219.99999999999994;208.99999999999997;1529057983.6;35722449000;VTBR
2009-06-11 00:00:00;212.50000000000003;208.5;213.0;206.0;1077160514.9;25763006000;VTBR
2009-06-15 00:00:00;206.0;195.0;206.50000000000003;195.0;1563151873.3;38951251000;VTBR
2009-06-16 00:00:00;193.50000000000003;203.00000000000003;205.5;193.50000000000003;1950855702.0;48719111000;VTBR
2009-06-17 00:00:00;201.0;191.5;205.5;190.5;1821950380.9;46235016000;VTBR
2009-06-18 00:00:00;194.0;186.5;194.49999999999997;180.0;1834141075.7;49484325000;VTBR
2009-06-19 00:00:00;189.0;180.5;189.0;180.0;923240741.4;25093941000;VTBR
2009-06-22 00:00:00;178.0;162.99999999999997;178.5;161.5;1616448099.4;47573759000;VTBR
2009-06-23 00:00:00;158.5;167.5;172.50000000000003;146.0;2916996067.2;89875145000;VTBR
2009-06-24 00:00:00;170.0;175.5;178.0;168.0;2978728646.9;85942487000;VTBR
2009-06-25 00:00:00;176.5;176.5;179.5;166.0;3331775696.0;96076225000;VTBR
2009-06-26 00:00:00;181.5;171.5;183.50000000000003;170.5;1845954115.0;51903405000;VTBR
2009-06-29 00:00:00;171.0;173.0;178.5;167.5;1692658034.8;48870155000;VTBR
2009-06-30 00:00:00;176.5;172.0;178.0;171.0;1403010216.6;40187123000;VTBR
2009-07-01 00:00:00;172.50000000000003;184.5;185.0;170.0;1818473179.2;51627779000;VTBR
2009-07-02 00:00:00;180.5;178.5;185.99999999999997;175.00000000000003;1913637683.2;53055574000;VTBR
2009-07-03 00:00:00;177.49999999999997;181.5;183.0;173.5;1408302759.1;39517686000;VTBR
2009-07-06 00:00:00;177.49999999999997;172.0;178.0;170.5;1118268375.0;32004743000;VTBR
2009-07-07 00:00:00;175.00000000000003;174.0;179.0;169.5;1314345846.7;37530918000;VTBR
2009-07-08 00:00:00;170.0;168.0;173.0;166.0;1425712801.8;41969537000;VTBR
2009-07-09 00:00:00;168.99999999999997;165.5;171.5;163.5;1136008594.3;33788102000;VTBR
2009-07-10 00:00:00;166.0;156.0;166.50000000000003;154.5;1110080013.6;34436600000;VTBR
2009-07-13 00:00:00;152.5;158.00000000000003;160.49999999999997;149.49999999999997;1573073365.0;50473680000;VTBR
2009-07-14 00:00:00;162.99999999999997;162.0;167.5;161.0;1722657127.8;52556465000;VTBR
2009-07-15 00:00:00;164.0;170.0;170.0;164.0;1048249507.2;31384096000;VTBR
2009-07-16 00:00:00;172.50000000000003;175.00000000000003;175.00000000000003;166.0;1554923731.1;45477146000;VTBR
2009-07-17 00:00:00;176.0;183.50000000000003;184.0;173.0;2056346463.1;57420530000;VTBR
2009-07-20 00:00:00;185.99999999999997;182.5;189.50000000000003;182.0;1929651201.7;51936286000;VTBR
2009-07-21 00:00:00;184.0;185.0;189.0;179.5;1623553745.1;43937488000;VTBR
2009-07-22 00:00:00;184.5;180.5;187.0;177.49999999999997;1434703257.6;39554071000;VTBR
2009-07-23 00:00:00;182.0;191.5;193.0;181.00000000000003;1976715307.2;53428296000;VTBR
2009-07-24 00:00:00;193.50000000000003;190.5;194.0;187.0;1587672944.4;41877181000;VTBR
2009-07-27 00:00:00;193.50000000000003;194.49999999999997;199.5;192.49999999999997;1577035444.3;40362886000;VTBR
2009-07-28 00:00:00;195.0;187.0;199.5;185.5;1759065879.8;45813777000;VTBR
2009-07-29 00:00:00;184.0;182.5;187.5;180.5;1410831995.7;38445297000;VTBR
2009-07-30 00:00:00;183.50000000000003;194.0;194.49999999999997;183.0;1625262909.5;43175146000;VTBR
2009-07-31 00:00:00;197.5;213.0;214.50000000000003;191.99999999999997;4951526037.3;121477820000;VTBR
2009-08-03 00:00:00;217.49999999999997;221.00000000000003;223.00000000000003;216.0;3877974507.6;88289462000;VTBR
2009-08-04 00:00:00;216.0;214.50000000000003;216.0;208.5;2340138927.5;55039918000;VTBR
2009-08-05 00:00:00;212.50000000000003;208.0;221.99999999999997;206.50000000000003;2516849967.1;58435535000;VTBR
2009-08-06 00:00:00;211.0;206.50000000000003;214.99999999999997;202.5;2695876599.4;64270113000;VTBR
2009-08-07 00:00:00;205.00000000000006;214.99999999999997;216.0;201.5;2010263892.4;48168826000;VTBR
2009-08-10 00:00:00;214.99999999999997;209.5;215.5;207.0;1784474756.4;42229047000;VTBR
2009-08-11 00:00:00;209.5;207.0;216.5;206.0;2137353126.2;50460240000;VTBR
2009-08-12 00:00:00;204.5;211.0;213.0;202.5;1672737855.4;40239587000;VTBR
2009-08-13 00:00:00;214.0;213.49999999999997;219.0;209.5;2047629421.2;47496220000;VTBR
2009-08-14 00:00:00;214.50000000000003;210.0;221.99999999999997;209.5;2593244500.4;60069348000;VTBR
2009-08-17 00:00:00;205.00000000000006;205.00000000000006;208.99999999999997;203.00000000000003;2377157516.0;57907154000;VTBR
2009-08-18 00:00:00;211.49999999999994;215.5;221.00000000000003;210.0;4531965972.2;105494203000;VTBR
2009-08-19 00:00:00;214.99999999999997;216.5;219.0;212.50000000000003;2260487175.8;52469582000;VTBR
2009-08-20 00:00:00;219.5;218.0;221.5;211.49999999999994;2096726340.4;48481075000;VTBR
2009-08-21 00:00:00;216.0;221.99999999999997;222.5;214.50000000000003;1726534246.1;39441950000;VTBR
2009-08-24 00:00:00;224.5;221.99999999999997;225.0;219.0;2508919993.4;56485077000;VTBR
2009-08-25 00:00:00;218.5;218.5;224.00000000000003;215.5;1701623057.9;38567337000;VTBR
2009-08-26 00:00:00;219.5;216.5;221.99999999999997;213.0;1597696355.2;36798042000;VTBR
2009-08-27 00:00:00;213.49999999999997;214.0;219.5;211.0;1503392836.9;34919489000;VTBR
2009-08-28 00:00:00;216.5;219.5;220.5;214.99999999999997;1411373139.7;32342146000;VTBR
2009-08-31 00:00:00;216.5;216.5;219.0;214.50000000000003;764214316.1;17641218000;VTBR
2009-09-01 00:00:00;217.49999999999997;219.5;219.99999999999994;213.49999999999997;1231422083.0;28380655000;VTBR
2009-09-02 00:00:00;214.0;213.0;217.49999999999997;211.49999999999994;1157339862.3;26968168000;VTBR
2009-09-03 00:00:00;214.50000000000003;214.50000000000003;218.0;212.50000000000003;1196818936.3;27767390000;VTBR
2009-09-04 00:00:00;216.0;208.5;217.49999999999997;205.5;1909080557.2;44996135000;VTBR
2009-09-07 00:00:00;211.49999999999994;228.0;228.5;208.99999999999997;2516593965.8;57368373000;VTBR
2009-09-08 00:00:00;230.5;235.50000000000003;239.0;228.0;5307457835.9;113339829000;VTBR
2009-09-09 00:00:00;234.5;229.50000000000003;237.0;227.5;2397358220.7;51687806000;VTBR
2009-09-10 00:00:00;232.50000000000003;225.5;233.5;221.99999999999997;2503153441.8;55280600000;VTBR
2009-09-11 00:00:00;227.5;233.5;236.5;224.00000000000003;2728862492.3;58845433000;VTBR
2009-09-14 00:00:00;228.5;233.5;234.0;227.00000000000003;1346170321.5;29149435000;VTBR
2009-09-15 00:00:00;235.0;246.49999999999997;248.0;233.0;3512814697.5;72951749000;VTBR
2009-09-16 00:00:00;249.5;278.5;287.5;248.5;11615264541.8;214096623000;VTBR
2009-09-17 00:00:00;287.5;270.5;300.5;265.0;11853715662.5;210269503000;VTBR
2009-09-18 00:00:00;266.5;285.5;291.0;261.5;9434605719.1;170847486000;VTBR
2009-09-21 00:00:00;285.0;276.0;294.0;274.0;5528034907.9;98584007000;VTBR
2009-09-22 00:00:00;282.0;289.0;291.5;280.5;5032512878.2;87764614000;VTBR
2009-09-23 00:00:00;290.50000000000006;284.00000000000006;297.5;282.5;4995587525.9;85615511000;VTBR
2009-09-24 00:00:00;282.5;272.0;290.50000000000006;271.50000000000006;4914328997.7;86677980000;VTBR
2009-09-25 00:00:00;275.0;271.50000000000006;279.5;267.0;3687989770.5;67507714000;VTBR
2009-09-28 00:00:00;267.5;282.5;285.0;266.5;3536839145.0;64397486000;VTBR
2009-09-29 00:00:00;286.0;285.5;292.0;279.99999999999994;4839766237.2;84713202000;VTBR
2009-09-30 00:00:00;286.0;277.0;292.50000000000006;275.0;4532383332.4;79520535000;VTBR
2009-10-01 00:00:00;281.00000000000006;281.00000000000006;286.0;277.0;2787775630.9;49435856000;VTBR
2009-10-02 00:00:00;276.5;283.5;286.0;265.5;3659474785.5;66634176000;VTBR
2009-10-05 00:00:00;285.0;283.5;287.5;278.5;2719233812.8;48113015000;VTBR
2009-10-06 00:00:00;288.5;306.0;306.5;287.5;7189913702.4;120685369000;VTBR
2009-10-07 00:00:00;308.49999999999994;306.0;321.5;305.0;9152015502.7;146122217000;VTBR
2009-10-08 00:00:00;313.0;328.0;329.5;312.5;8132768050.3;126642511000;VTBR
2009-10-09 00:00:00;329.5;347.50000000000006;353.0;319.5;8374282405.4;126150383000;VTBR
2009-10-12 00:00:00;352.0;361.5;361.5;348.0;9639210436.2;135466550000;VTBR
2009-10-13 00:00:00;359.5;343.5;361.0;337.99999999999994;7137368992.5;101579672000;VTBR
2009-10-14 00:00:00;352.0;345.5;357.0;340.49999999999994;5875385679.3;83801608000;VTBR
2009-10-15 00:00:00;351.5;332.0;353.0;331.5;4937741841.0;72855644000;VTBR
2009-10-16 00:00:00;337.5;315.0;339.5;313.50000000000006;4233591045.0;65036540000;VTBR
2009-10-19 00:00:00;320.0;331.0;332.0;311.50000000000006;4829597807.4;75036720000;VTBR
2009-10-20 00:00:00;334.5;327.0;337.99999999999994;324.0;3995542142.5;60442286000;VTBR
2009-10-21 00:00:00;323.49999999999994;325.0;329.0;313.0;4931344604.6;77111515000;VTBR
2009-10-22 00:00:00;318.0;319.0;323.0;313.0;3809168678.6;59945181000;VTBR
2009-10-23 00:00:00;325.5;318.0;327.5;316.00000000000006;3003878127.5;46808068000;VTBR
2009-10-26 00:00:00;316.00000000000006;319.0;327.0;314.5;2859257861.2;44536318000;VTBR
2009-10-27 00:00:00;316.00000000000006;316.5;318.0;310.0;3836675732.8;61066541000;VTBR
2009-10-28 00:00:00;314.5;295.5;317.0;294.0;4606720336.0;75757187000;VTBR
2009-10-29 00:00:00;291.0;308.49999999999994;309.5;283.0;5749918401.4;97253924000;VTBR
2009-10-30 00:00:00;310.5;291.0;311.50000000000006;287.5;4288611751.4;71892530000;VTBR
2009-11-02 00:00:00;287.0;296.5;299.5;284.5;3572442910.6;60928857000;VTBR
2009-11-03 00:00:00;294.0;278.5;294.0;276.0;3182031928.3;56193376000;VTBR
2009-11-05 00:00:00;280.5;288.0;289.0;270.0;4822220249.7;86318222000;VTBR
2009-11-06 00:00:00;290.0;289.49999999999994;296.5;281.00000000000006;4474907540.1;77244341000;VTBR
2009-11-09 00:00:00;295.0;313.0;313.0;294.0;4050216360.7;66785470000;VTBR
2009-11-10 00:00:00;312.5;325.0;332.5;309.0;7491821928.9;116317827000;VTBR
2009-11-11 00:00:00;325.0;315.5;332.0;315.5;4458237743.9;68526051000;VTBR
2009-11-12 00:00:00;315.0;315.5;319.0;309.5;5272120501.6;83808821000;VTBR
2009-11-13 00:00:00;312.0;318.0;318.50000000000006;307.0;2684031328.9;42933424000;VTBR
2009-11-16 00:00:00;322.5;332.0;334.5;322.5;4051805890.9;61572121000;VTBR
2009-11-17 00:00:00;330.50000000000006;328.5;333.5;324.5;4995586083.4;75988340000;VTBR
2009-11-18 00:00:00;331.0;328.0;337.0;325.0;4425142891.6;66815910000;VTBR
2009-11-19 00:00:00;326.5;317.0;328.0;315.5;3993925678.2;62167063000;VTBR
2009-11-20 00:00:00;318.0;317.0;320.99999999999994;310.5;2987539671.4;47315253000;VTBR
2009-11-23 00:00:00;322.5;322.0;325.5;318.0;2737634361.3;42490008000;VTBR
2009-11-24 00:00:00;315.0;322.0;323.49999999999994;312.0;3282189938.9;51564300000;VTBR
2009-11-25 00:00:00;324.5;318.50000000000006;325.5;315.5;2709226131.4;42311070000;VTBR
2009-11-26 00:00:00;316.00000000000006;303.5;316.5;300.0;2780456904.6;45099232000;VTBR
2009-11-27 00:00:00;294.0;312.5;316.5;286.5;3849268036.3;63883671000;VTBR
2009-11-30 00:00:00;318.50000000000006;309.5;318.50000000000006;305.0;3457836663.5;55588451000;VTBR
2009-12-01 00:00:00;311.50000000000006;325.5;328.5;311.0;4000602424.1;62077521000;VTBR
2009-12-02 00:00:00;325.0;326.5;332.0;318.50000000000006;4808354992.2;73866633000;VTBR
2009-12-03 00:00:00;329.0;320.5;331.0;320.0;3065485408.2;46949412000;VTBR
2009-12-04 00:00:00;319.5;332.0;334.5;317.5;3773482528.0;57943621000;VTBR
2009-12-07 00:00:00;327.5;327.0;330.50000000000006;322.0;2671218913.7;40975065000;VTBR
2009-12-08 00:00:00;324.0;322.0;329.5;319.5;2793926634.0;43172917000;VTBR
2009-12-09 00:00:00;320.5;322.5;325.99999999999994;318.50000000000006;2346445294.3;36341615000;VTBR
2009-12-10 00:00:00;320.5;324.0;327.0;317.5;2492997303.0;38579431000;VTBR
2009-12-11 00:00:00;326.5;324.5;330.50000000000006;323.0;2511554694.4;38393448000;VTBR
2009-12-14 00:00:00;328.5;324.5;329.0;322.0;1308288793.4;20107357000;VTBR
2009-12-15 00:00:00;325.5;329.5;330.0;323.0;2036219210.7;31193836000;VTBR
2009-12-16 00:00:00;328.5;346.5;350.00000000000006;328.0;4784102734.5;70005429000;VTBR
2009-12-17 00:00:00;342.5;337.5;352.49999999999994;335.50000000000006;5058116588.5;73698105000;VTBR
2009-12-18 00:00:00;339.0;352.0;354.0;338.5;5105418035.2;73432785000;VTBR
2009-12-21 00:00:00;356.0;357.0;361.0;350.5;4679086023.4;65609951000;VTBR
2009-12-22 00:00:00;357.49999999999994;349.0;358.5;348.5;2976791047.1;42295506000;VTBR
2009-12-23 00:00:00;353.5;350.5;354.0;344.0;1969216470.2;28239683000;VTBR
2009-12-24 00:00:00;353.5;347.50000000000006;353.5;343.0;1592770502.1;22867240000;VTBR
2009-12-25 00:00:00;347.50000000000006;352.0;352.0;344.5;653262142.3;9364785000;VTBR
2009-12-28 00:00:00;351.0;347.50000000000006;354.0;346.5;783082854.2;11195100000;VTBR
2009-12-29 00:00:00;347.0;352.49999999999994;352.49999999999994;345.5;996813417.9;14292860000;VTBR
2009-12-30 00:00:00;350.5;348.0;352.0;345.5;880976051.1;12611425000;VTBR
2009-12-31 00:00:00;348.5;347.0;350.00000000000006;345.5;200375686.9;2878115000;VTBR
2010-01-11 00:00:00;362.5;363.0;381.0;360.5;5626133925.4;76078243000;VTBR
2010-01-12 00:00:00;363.5;363.5;368.5;358.0;2518216218.0;34637641000;VTBR
2010-01-13 00:00:00;361.5;371.99999999999994;375.5;359.0;3407440358.0;46233144000;VTBR
2010-01-14 00:00:00;377.5;371.5;380.5;369.49999999999994;4463606184.2;59416093000;VTBR
2010-01-15 00:00:00;371.5;373.0;376.0;370.0;2513689736.8;33701443000;VTBR
2010-01-18 00:00:00;372.5;375.0;376.50000000000006;371.5;1964388503.1;26218013000;VTBR
2010-01-19 00:00:00;375.0;379.00000000000006;380.0;368.5;3842898949.4;51252439000;VTBR
2010-01-20 00:00:00;378.5;373.5;386.0;371.99999999999994;4927821410.6;64983491000;VTBR
2010-01-21 00:00:00;375.0;371.0;378.0;369.0;3856868690.1;51602811000;VTBR
2010-01-22 00:00:00;366.5;356.0;368.5;352.0;4835512905.0;67110098000;VTBR
2010-01-25 00:00:00;351.0;360.5;363.0;348.5;4137643178.7;57847087000;VTBR
2010-01-26 00:00:00;354.99999999999994;354.99999999999994;358.5;348.5;4457529173.3;63106275000;VTBR
2010-01-27 00:00:00;353.0;360.0;362.5;351.0;3857912933.2;53873051000;VTBR
2010-01-28 00:00:00;365.0;371.5;374.5;365.0;4045823320.6;54557817000;VTBR
2010-01-29 00:00:00;367.5;377.0;377.5;366.5;3664271534.9;49165673000;VTBR
2010-02-01 00:00:00;371.99999999999994;374.5;378.0;371.0;3100037241.9;41416041000;VTBR
2010-02-02 00:00:00;377.5;379.5;380.5;374.0;2834954022.5;37602185000;VTBR
2010-02-03 00:00:00;382.5;378.5;384.99999999999994;378.0;3594137018.6;47080995000;VTBR
2010-02-04 00:00:00;377.5;377.5;388.0;374.0;5407951016.0;71088434000;VTBR
2010-02-05 00:00:00;371.0;360.5;373.0;359.0;6123486406.9;83850329000;VTBR
2010-02-08 00:00:00;362.00000000000006;351.0;367.5;349.0;5420689041.3;75721678000;VTBR
2010-02-09 00:00:00;353.5;359.0;361.0;350.5;4156096777.9;58409536000;VTBR
2010-02-10 00:00:00;362.5;354.0;368.0;352.49999999999994;4632907936.1;64146743000;VTBR
2010-02-11 00:00:00;359.5;357.49999999999994;363.0;354.0;3466330772.1;48321147000;VTBR
2010-02-12 00:00:00;361.0;353.5;362.00000000000006;348.0;2914871349.0;41038520000;VTBR
2010-02-15 00:00:00;353.5;356.5;357.49999999999994;351.0;1162258267.7;16368622000;VTBR
2010-02-16 00:00:00;360.0;371.99999999999994;372.5;357.49999999999994;2850067162.0;39142489000;VTBR
2010-02-17 00:00:00;373.5;370.5;373.5;368.0;2447826852.6;32977709000;VTBR
2010-02-18 00:00:00;369.0;364.50000000000006;370.5;359.0;2343388333.1;32141920000;VTBR
